epochs,test loss,train loss,test acc,train acc
48.0,1.944570541381836,1.9315524101257324,0.9637462235649547,0.9801724137931035
49.0,1.9430532455444336,1.929969072341919,0.9637462235649547,0.9801724137931035
50.0,1.9416314363479614,1.928482174873352,0.9637462235649547,0.9801724137931035
51.0,1.9402961730957031,1.927083134651184,0.9637462235649547,0.9801724137931035
52.0,1.939041018486023,1.9257644414901733,0.9637462235649547,0.9810344827586207
53.0,1.9378582239151,1.9245198965072632,0.9637462235649547,0.9810344827586207
54.0,1.9367426633834839,1.9233429431915283,0.9637462235649547,0.9810344827586207
55.0,1.9356884956359863,1.9222290515899658,0.9637462235649547,0.9810344827586207
56.0,1.934691309928894,1.9211724996566772,0.9637462235649547,0.9810344827586207
57.0,1.933746576309204,1.9201693534851074,0.9637462235649547,0.9810344827586207
58.0,1.9328505992889404,1.9192159175872803,0.9637462235649547,0.9810344827586207
59.0,1.931999683380127,1.9183082580566406,0.9637462235649547,0.9810344827586207
60.0,1.9311903715133667,1.9174433946609497,0.9637462235649547,0.9810344827586207
61.0,1.930419921875,1.9166182279586792,0.9637462235649547,0.9810344827586207
62.0,1.9296860694885254,1.9158300161361694,0.9637462235649547,0.9810344827586207
63.0,1.928985834121704,1.9150762557983398,0.9637462235649547,0.9810344827586207
64.0,1.9283170700073242,1.9143552780151367,0.9637462235649547,0.9818965517241379
65.0,1.927678108215332,1.913664698600769,0.9637462235649547,0.9818965517241379
66.0,1.927066683769226,1.9130021333694458,0.9637462235649547,0.9827586206896551
67.0,1.9264816045761108,1.912366509437561,0.9667673716012085,0.9827586206896551
68.0,1.9259204864501953,1.911756157875061,0.9667673716012085,0.9827586206896551
69.0,1.9253822565078735,1.911169409751892,0.9667673716012085,0.9827586206896551
70.0,1.924865961074829,1.9106051921844482,0.9667673716012085,0.9827586206896551
71.0,1.9243699312210083,1.9100619554519653,0.9667673716012085,0.9827586206896551
72.0,1.923892855644226,1.909538745880127,0.9667673716012085,0.9827586206896551
73.0,1.9234342575073242,1.9090344905853271,0.9667673716012085,0.9827586206896551
74.0,1.9229928255081177,1.9085478782653809,0.9667673716012085,0.9827586206896551
75.0,1.9225679636001587,1.9080785512924194,0.9667673716012085,0.9827586206896551
76.0,1.9221583604812622,1.9076251983642578,0.9667673716012085,0.9827586206896551
77.0,1.9217636585235596,1.9071872234344482,0.9667673716012085,0.9827586206896551
78.0,1.9213826656341553,1.9067639112472534,0.9667673716012085,0.9827586206896551
79.0,1.9210153818130493,1.906354546546936,0.9667673716012085,0.9827586206896551
80.0,1.920660376548767,1.9059582948684692,0.9667673716012085,0.9827586206896551
81.0,1.9203180074691772,1.9055747985839844,0.9667673716012085,0.9827586206896551
82.0,1.9199867248535156,1.905203104019165,0.9667673716012085,0.9827586206896551
83.0,1.9196665287017822,1.9048432111740112,0.9667673716012085,0.9836206896551725
84.0,1.9193569421768188,1.904494285583496,0.9667673716012085,0.9836206896551725
85.0,1.9190576076507568,1.9041560888290405,0.9667673716012085,0.9836206896551725
86.0,1.9187676906585693,1.9038275480270386,0.9667673716012085,0.9836206896551725
87.0,1.9184870719909668,1.9035089015960693,0.9667673716012085,0.9836206896551725
88.0,1.918215274810791,1.903199553489685,0.9667673716012085,0.9836206896551725
89.0,1.9179519414901733,1.902898907661438,0.9667673716012085,0.9836206896551725
90.0,1.9176969528198242,1.9026070833206177,0.9667673716012085,0.9836206896551725
91.0,1.9174493551254272,1.9023226499557495,0.9667673716012085,0.9836206896551725
92.0,1.9172097444534302,1.9020463228225708,0.9667673716012085,0.9836206896551725
93.0,1.916977047920227,1.9017776250839233,0.9667673716012085,0.9836206896551725
94.0,1.9167510271072388,1.9015161991119385,0.9667673716012085,0.9836206896551725
95.0,1.9165315628051758,1.9012616872787476,0.9667673716012085,0.9844827586206897
96.0,1.9163187742233276,1.9010138511657715,0.9667673716012085,0.9844827586206897
97.0,1.9161118268966675,1.9007724523544312,0.9667673716012085,0.9844827586206897
98.0,1.915911078453064,1.9005368947982788,0.9667673716012085,0.9844827586206897
99.0,1.9157158136367798,1.900307297706604,0.9667673716012085,0.9853448275862069
100.0,1.915526032447815,1.9000835418701172,0.9667673716012085,0.9853448275862069
101.0,1.9153412580490112,1.8998651504516602,0.9667673716012085,0.9853448275862069
102.0,1.9151617288589478,1.899652123451233,0.9667673716012085,0.9853448275862069
103.0,1.9149868488311768,1.8994439840316772,0.9667673716012085,0.9853448275862069
104.0,1.9148167371749878,1.8992410898208618,0.9667673716012085,0.9853448275862069
105.0,1.9146509170532227,1.8990426063537598,0.9667673716012085,0.9853448275862069
106.0,1.9144891500473022,1.8988490104675293,0.9667673716012085,0.9853448275862069
107.0,1.9143320322036743,1.8986597061157227,0.9667673716012085,0.9853448275862069
108.0,1.9141788482666016,1.8984745740890503,0.9667673716012085,0.9853448275862069
109.0,1.9140293598175049,1.8982937335968018,0.9667673716012085,0.9853448275862069
110.0,1.9138836860656738,1.8981165885925293,0.9697885196374623,0.9853448275862069
111.0,1.9137414693832397,1.8979437351226807,0.9697885196374623,0.9853448275862069
112.0,1.913602590560913,1.897774338722229,0.9697885196374623,0.9853448275862069
113.0,1.9134670495986938,1.8976082801818848,0.9697885196374623,0.9862068965517241
114.0,1.913334846496582,1.8974461555480957,0.9697885196374623,0.9862068965517241
115.0,1.9132053852081299,1.8972872495651245,0.9697885196374623,0.9870689655172413
116.0,1.9130792617797852,1.8971319198608398,0.9697885196374623,0.9870689655172413
117.0,1.9129557609558105,1.8969793319702148,0.9697885196374623,0.9870689655172413
118.0,1.9128350019454956,1.896830439567566,0.9697885196374623,0.9870689655172413
119.0,1.9127169847488403,1.896683692932129,0.9697885196374623,0.9870689655172413
120.0,1.9126014709472656,1.8965407609939575,0.9697885196374623,0.9870689655172413
121.0,1.9124884605407715,1.896399974822998,0.9697885196374623,0.9870689655172413
122.0,1.9123777151107788,1.896262526512146,0.9697885196374623,0.9870689655172413
123.0,1.9122692346572876,1.896127462387085,0.9697885196374623,0.9870689655172413
124.0,1.9121630191802979,1.895995020866394,0.9697885196374623,0.9870689655172413
125.0,1.9120588302612305,1.8958654403686523,0.9697885196374623,0.9870689655172413
126.0,1.9119569063186646,1.8957382440567017,0.9697885196374623,0.9870689655172413
127.0,1.9118568897247314,1.895613431930542,0.9697885196374623,0.9870689655172413
128.0,1.9117586612701416,1.8954907655715942,0.9697885196374623,0.9870689655172413
129.0,1.911661982536316,1.8953708410263062,0.9697885196374623,0.9870689655172413
130.0,1.9115674495697021,1.8952527046203613,0.9697885196374623,0.9870689655172413
131.0,1.9114747047424316,1.8951374292373657,0.9697885196374623,0.9870689655172413
132.0,1.9113836288452148,1.8950239419937134,0.9697885196374623,0.9870689655172413
133.0,1.9112937450408936,1.8949123620986938,0.9697885196374623,0.9870689655172413
134.0,1.9112058877944946,1.8948029279708862,0.9697885196374623,0.9870689655172413
135.0,1.9111192226409912,1.8946958780288696,0.9697885196374623,0.9870689655172413
136.0,1.9110337495803833,1.894590139389038,0.9697885196374623,0.9870689655172413
137.0,1.9109503030776978,1.8944870233535767,0.9697885196374623,0.9870689655172413
138.0,1.9108680486679077,1.894385576248169,0.9697885196374623,0.9870689655172413
139.0,1.910786747932434,1.894285798072815,0.9697885196374623,0.9870689655172413
140.0,1.910706877708435,1.8941879272460938,0.9697885196374623,0.9870689655172413
141.0,1.9106284379959106,1.8940919637680054,0.9697885196374623,0.9870689655172413
142.0,1.910550832748413,1.8939975500106812,0.9697885196374623,0.9870689655172413
143.0,1.9104746580123901,1.8939049243927002,0.9697885196374623,0.9870689655172413
144.0,1.9103996753692627,1.893813967704773,0.9697885196374623,0.9870689655172413
145.0,1.9103257656097412,1.8937243223190308,0.9697885196374623,0.9870689655172413
146.0,1.9102529287338257,1.8936365842819214,0.9697885196374623,0.9870689655172413
147.0,1.9101808071136475,1.8935502767562866,0.9697885196374623,0.9870689655172413
148.0,1.9101097583770752,1.8934653997421265,0.9697885196374623,0.9870689655172413
149.0,1.910040020942688,1.8933820724487305,0.9697885196374623,0.9870689655172413
150.0,1.9099711179733276,1.893300175666809,0.9697885196374623,0.9870689655172413
151.0,1.9099032878875732,1.8932198286056519,0.9697885196374623,0.9870689655172413
152.0,1.909835934638977,1.8931409120559692,0.9697885196374623,0.9870689655172413
153.0,1.909769892692566,1.8930630683898926,0.9697885196374623,0.9870689655172413
154.0,1.9097048044204712,1.8929866552352905,0.9697885196374623,0.9870689655172413
155.0,1.9096400737762451,1.8929115533828735,0.9697885196374623,0.9870689655172413
156.0,1.909576654434204,1.892837643623352,0.9697885196374623,0.9870689655172413
157.0,1.9095138311386108,1.8927650451660156,0.9697885196374623,0.9870689655172413
158.0,1.9094518423080444,1.8926935195922852,0.9697885196374623,0.9870689655172413
159.0,1.9093906879425049,1.8926234245300293,0.9697885196374623,0.9870689655172413
160.0,1.9093304872512817,1.892554521560669,0.9697885196374623,0.9870689655172413
161.0,1.909271001815796,1.892486572265625,0.9697885196374623,0.9870689655172413
162.0,1.9092121124267578,1.892419695854187,0.9697885196374623,0.9870689655172413
163.0,1.9091538190841675,1.8923540115356445,0.9697885196374623,0.9870689655172413
164.0,1.9090964794158936,1.892289400100708,0.9697885196374623,0.9870689655172413
165.0,1.9090399742126465,1.8922258615493774,0.9697885196374623,0.9870689655172413
166.0,1.908983826637268,1.8921632766723633,0.9697885196374623,0.9870689655172413
167.0,1.908928394317627,1.8921016454696655,0.9697885196374623,0.9870689655172413
168.0,1.9088737964630127,1.8920409679412842,0.9697885196374623,0.9870689655172413
169.0,1.9088197946548462,1.8919817209243774,0.9697885196374623,0.9870689655172413
170.0,1.9087666273117065,1.8919227123260498,0.9697885196374623,0.9870689655172413
171.0,1.908713936805725,1.8918650150299072,0.9697885196374623,0.9870689655172413
172.0,1.908661961555481,1.891808032989502,0.9697885196374623,0.9870689655172413
173.0,1.9086105823516846,1.891752004623413,0.9697885196374623,0.9870689655172413
174.0,1.9085599184036255,1.8916969299316406,0.9697885196374623,0.9870689655172413
175.0,1.908509612083435,1.8916425704956055,0.9697885196374623,0.9870689655172413
176.0,1.9084601402282715,1.8915891647338867,0.9697885196374623,0.9870689655172413
177.0,1.9084112644195557,1.8915364742279053,0.9697885196374623,0.9870689655172413
178.0,1.908362865447998,1.8914843797683716,0.9697885196374623,0.9870689655172413
179.0,1.9083151817321777,1.8914332389831543,0.9697885196374623,0.9870689655172413
180.0,1.9082684516906738,1.8913826942443848,0.9697885196374623,0.9870689655172413
181.0,1.908221960067749,1.891332983970642,0.9697885196374623,0.9870689655172413
182.0,1.9081758260726929,1.8912842273712158,0.9697885196374623,0.9870689655172413
183.0,1.9081306457519531,1.8912358283996582,0.972809667673716,0.9870689655172413
184.0,1.908085823059082,1.8911880254745483,0.972809667673716,0.9870689655172413
185.0,1.9080415964126587,1.8911410570144653,0.972809667673716,0.9870689655172413
186.0,1.9079982042312622,1.8910948038101196,0.972809667673716,0.9870689655172413
187.0,1.9079551696777344,1.8910489082336426,0.972809667673716,0.9870689655172413
188.0,1.9079127311706543,1.8910038471221924,0.972809667673716,0.9870689655172413
189.0,1.907870888710022,1.8909592628479004,0.972809667673716,0.9870689655172413
190.0,1.9078301191329956,1.8909152746200562,0.972809667673716,0.9870689655172413
191.0,1.9077887535095215,1.8908718824386597,0.972809667673716,0.9870689655172413
192.0,1.9077489376068115,1.8908287286758423,0.972809667673716,0.9870689655172413
193.0,1.9077093601226807,1.8907864093780518,0.972809667673716,0.9870689655172413
194.0,1.9076706171035767,1.8907445669174194,0.972809667673716,0.9870689655172413
195.0,1.9076322317123413,1.8907033205032349,0.972809667673716,0.9870689655172413
196.0,1.9075944423675537,1.8906620740890503,0.972809667673716,0.9870689655172413
197.0,1.9075571298599243,1.8906216621398926,0.972809667673716,0.9870689655172413
198.0,1.9075208902359009,1.890581488609314,0.972809667673716,0.9870689655172413
199.0,1.907484769821167,1.890541911125183,0.972809667673716,0.9870689655172413
200.0,1.907449722290039,1.8905023336410522,0.972809667673716,0.9870689655172413
201.0,1.9074147939682007,1.8904633522033691,0.972809667673716,0.9870689655172413
202.0,1.9073805809020996,1.8904248476028442,0.972809667673716,0.9870689655172413
203.0,1.9073472023010254,1.8903865814208984,0.972809667673716,0.9870689655172413
204.0,1.9073141813278198,1.890348196029663,0.972809667673716,0.9870689655172413
205.0,1.9072821140289307,1.890310525894165,0.972809667673716,0.9870689655172413
206.0,1.9072504043579102,1.890273094177246,0.972809667673716,0.9870689655172413
207.0,1.9072197675704956,1.8902359008789062,0.972809667673716,0.9870689655172413
208.0,1.907188892364502,1.890199065208435,0.972809667673716,0.9870689655172413
209.0,1.9071598052978516,1.8901619911193848,0.972809667673716,0.9870689655172413
210.0,1.9071308374404907,1.8901253938674927,0.972809667673716,0.9870689655172413
211.0,1.9071022272109985,1.8900889158248901,0.972809667673716,0.9870689655172413
212.0,1.9070748090744019,1.8900525569915771,0.972809667673716,0.9870689655172413
213.0,1.9070478677749634,1.8900163173675537,0.972809667673716,0.9870689655172413
214.0,1.9070215225219727,1.8899805545806885,0.972809667673716,0.9870689655172413
215.0,1.9069956541061401,1.8899445533752441,0.972809667673716,0.9870689655172413
216.0,1.9069708585739136,1.889908790588379,0.972809667673716,0.9870689655172413
217.0,1.906946063041687,1.8898732662200928,0.972809667673716,0.9870689655172413
218.0,1.9069223403930664,1.889837384223938,0.972809667673716,0.9870689655172413
219.0,1.906898856163025,1.889802098274231,0.972809667673716,0.9870689655172413
220.0,1.9068762063980103,1.8897666931152344,0.972809667673716,0.9870689655172413
221.0,1.9068540334701538,1.8897311687469482,0.972809667673716,0.9870689655172413
222.0,1.9068323373794556,1.8896962404251099,0.972809667673716,0.9870689655172413
223.0,1.9068107604980469,1.8896613121032715,0.972809667673716,0.9870689655172413
224.0,1.9067895412445068,1.8896267414093018,0.972809667673716,0.9870689655172413
225.0,1.906768560409546,1.8895922899246216,0.972809667673716,0.9870689655172413
226.0,1.906747817993164,1.889557957649231,0.972809667673716,0.9870689655172413
227.0,1.9067271947860718,1.8895241022109985,0.972809667673716,0.9870689655172413
228.0,1.906706690788269,1.8894906044006348,0.972809667673716,0.9870689655172413
229.0,1.9066860675811768,1.88945734500885,0.9697885196374623,0.9870689655172413
230.0,1.9066660404205322,1.8894246816635132,0.9697885196374623,0.9879310344827587
231.0,1.9066455364227295,1.8893922567367554,0.9697885196374623,0.9879310344827587
232.0,1.9066249132156372,1.8893603086471558,0.9697885196374623,0.9879310344827587
233.0,1.9066038131713867,1.8893287181854248,0.9697885196374623,0.9879310344827587
234.0,1.9065825939178467,1.889297604560852,0.9697885196374623,0.9879310344827587
235.0,1.906561255455017,1.889266848564148,0.9697885196374623,0.9879310344827587
236.0,1.9065399169921875,1.8892368078231812,0.9697885196374623,0.9879310344827587
237.0,1.9065181016921997,1.889207124710083,0.9697885196374623,0.9879310344827587
238.0,1.9064958095550537,1.8891780376434326,0.9697885196374623,0.9879310344827587
239.0,1.9064735174179077,1.8891491889953613,0.9697885196374623,0.9879310344827587
240.0,1.9064512252807617,1.8891210556030273,0.9697885196374623,0.9879310344827587
241.0,1.9064280986785889,1.8890933990478516,0.9697885196374623,0.9879310344827587
242.0,1.9064048528671265,1.8890658617019653,0.9697885196374623,0.9879310344827587
243.0,1.9063814878463745,1.889039158821106,0.9697885196374623,0.9879310344827587
244.0,1.9063576459884644,1.8890125751495361,0.9697885196374623,0.9879310344827587
245.0,1.9063340425491333,1.8889864683151245,0.9697885196374623,0.9879310344827587
246.0,1.906309962272644,1.8889610767364502,0.9697885196374623,0.9879310344827587
247.0,1.9062857627868652,1.8889358043670654,0.9697885196374623,0.9879310344827587
248.0,1.9062615633010864,1.8889110088348389,0.9697885196374623,0.9879310344827587
249.0,1.9062371253967285,1.8888860940933228,0.9697885196374623,0.9879310344827587
250.0,1.9062129259109497,1.888862133026123,0.9697885196374623,0.9879310344827587
251.0,1.9061883687973022,1.888838529586792,0.9697885196374623,0.9879310344827587
252.0,1.9061639308929443,1.88881516456604,0.9697885196374623,0.9879310344827587
253.0,1.9061394929885864,1.8887922763824463,0.9697885196374623,0.9879310344827587
254.0,1.9061150550842285,1.8887697458267212,0.9697885196374623,0.9879310344827587
255.0,1.906090497970581,1.888747215270996,0.9697885196374623,0.9879310344827587
256.0,1.9060661792755127,1.8887252807617188,0.9697885196374623,0.9879310344827587
257.0,1.9060418605804443,1.888703465461731,0.9697885196374623,0.9879310344827587
258.0,1.9060173034667969,1.888682246208191,0.9697885196374623,0.9879310344827587
259.0,1.905993103981018,1.8886611461639404,0.9697885196374623,0.9879310344827587
260.0,1.9059691429138184,1.8886405229568481,0.9697885196374623,0.9879310344827587
261.0,1.9059451818466187,1.8886198997497559,0.9697885196374623,0.9879310344827587
262.0,1.905921220779419,1.8885996341705322,0.9697885196374623,0.9879310344827587
263.0,1.9058973789215088,1.8885797262191772,0.9697885196374623,0.9879310344827587
264.0,1.9058737754821777,1.888560175895691,0.9697885196374623,0.9879310344827587
265.0,1.9058504104614258,1.8885407447814941,0.9697885196374623,0.9879310344827587
266.0,1.9058270454406738,1.8885217905044556,0.9697885196374623,0.9879310344827587
267.0,1.905803918838501,1.888502836227417,0.9697885196374623,0.9879310344827587
268.0,1.9057809114456177,1.8884841203689575,0.9697885196374623,0.9879310344827587
269.0,1.9057579040527344,1.8884658813476562,0.9697885196374623,0.9879310344827587
270.0,1.9057351350784302,1.8884475231170654,0.9697885196374623,0.9879310344827587
271.0,1.9057127237319946,1.8884296417236328,0.9697885196374623,0.9879310344827587
272.0,1.905690312385559,1.8884121179580688,0.9697885196374623,0.9879310344827587
273.0,1.9056683778762817,1.8883947134017944,0.9697885196374623,0.9879310344827587
274.0,1.9056463241577148,1.8883776664733887,0.9697885196374623,0.9879310344827587
275.0,1.9056243896484375,1.888360619544983,0.9697885196374623,0.9879310344827587
276.0,1.9056028127670288,1.8883439302444458,0.9697885196374623,0.9879310344827587
277.0,1.9055813550949097,1.8883273601531982,0.9697885196374623,0.9879310344827587
278.0,1.90556001663208,1.8883111476898193,0.9697885196374623,0.9879310344827587
279.0,1.9055389165878296,1.8882951736450195,0.9697885196374623,0.9879310344827587
280.0,1.9055179357528687,1.8882791996002197,0.9697885196374623,0.9879310344827587
281.0,1.9054969549179077,1.8882633447647095,0.9697885196374623,0.9879310344827587
282.0,1.905476450920105,1.8882479667663574,0.9697885196374623,0.9879310344827587
283.0,1.9054558277130127,1.8882325887680054,0.9697885196374623,0.9879310344827587
284.0,1.9054359197616577,1.8882176876068115,0.9697885196374623,0.9879310344827587
285.0,1.905415654182434,1.8882027864456177,0.9697885196374623,0.9879310344827587
286.0,1.9053958654403687,1.8881880044937134,0.9697885196374623,0.9879310344827587
287.0,1.9053757190704346,1.8881734609603882,0.9697885196374623,0.9879310344827587
288.0,1.9053566455841064,1.888158917427063,0.9697885196374623,0.9879310344827587
289.0,1.9053372144699097,1.888144850730896,0.9697885196374623,0.9879310344827587
290.0,1.9053179025650024,1.888130784034729,0.9697885196374623,0.9879310344827587
291.0,1.9052987098693848,1.8881168365478516,0.9697885196374623,0.9879310344827587
292.0,1.9052797555923462,1.8881032466888428,0.9697885196374623,0.9879310344827587
293.0,1.9052610397338867,1.8880897760391235,0.9697885196374623,0.9879310344827587
294.0,1.9052424430847168,1.8880763053894043,0.9697885196374623,0.9879310344827587
295.0,1.9052239656448364,1.8880629539489746,0.9697885196374623,0.9879310344827587
296.0,1.9052059650421143,1.8880501985549927,0.9697885196374623,0.9879310344827587
297.0,1.9051878452301025,1.888037085533142,0.9697885196374623,0.9879310344827587
298.0,1.9051698446273804,1.8880243301391602,0.9697885196374623,0.9879310344827587
299.0,1.9051520824432373,1.8880116939544678,0.9697885196374623,0.9879310344827587
300.0,1.9051344394683838,1.887999176979065,0.9697885196374623,0.9879310344827587
301.0,1.9051170349121094,1.8879870176315308,0.9697885196374623,0.9879310344827587
302.0,1.9050997495651245,1.8879748582839966,0.9697885196374623,0.9879310344827587
303.0,1.9050828218460083,1.887962818145752,0.9697885196374623,0.9879310344827587
304.0,1.9050657749176025,1.8879510164260864,0.9697885196374623,0.9879310344827587
305.0,1.9050490856170654,1.887939214706421,0.9697885196374623,0.9879310344827587
306.0,1.9050322771072388,1.8879276514053345,0.9697885196374623,0.9879310344827587
307.0,1.9050157070159912,1.887916088104248,0.9697885196374623,0.9879310344827587
308.0,1.904999017715454,1.8879048824310303,0.9697885196374623,0.9879310344827587
309.0,1.9049826860427856,1.887893557548523,0.9697885196374623,0.9879310344827587
310.0,1.9049668312072754,1.8878824710845947,0.9697885196374623,0.9879310344827587
311.0,1.904950737953186,1.8878717422485352,0.9697885196374623,0.9879310344827587
312.0,1.9049348831176758,1.8878607749938965,0.9697885196374623,0.9879310344827587
313.0,1.9049190282821655,1.887850046157837,0.9697885196374623,0.9879310344827587
314.0,1.904903531074524,1.887839436531067,0.9697885196374623,0.9879310344827587
315.0,1.9048880338668823,1.8878289461135864,0.9697885196374623,0.9879310344827587
316.0,1.9048727750778198,1.887818455696106,0.9697885196374623,0.9879310344827587
317.0,1.9048576354980469,1.8878083229064941,0.9697885196374623,0.9879310344827587
318.0,1.904842495918274,1.8877984285354614,0.9697885196374623,0.9879310344827587
319.0,1.90482759475708,1.88778817653656,0.9697885196374623,0.9879310344827587
320.0,1.9048130512237549,1.8877782821655273,0.9697885196374623,0.9879310344827587
321.0,1.9047982692718506,1.8877685070037842,0.9697885196374623,0.9879310344827587
322.0,1.904784083366394,1.8877586126327515,0.9697885196374623,0.9879310344827587
323.0,1.9047693014144897,1.8877489566802979,0.9697885196374623,0.9879310344827587
324.0,1.9047551155090332,1.8877397775650024,0.9697885196374623,0.9879310344827587
325.0,1.9047409296035767,1.8877304792404175,0.9697885196374623,0.9879310344827587
326.0,1.9047268629074097,1.8877209424972534,0.9697885196374623,0.9879310344827587
327.0,1.9047130346298218,1.887711763381958,0.9697885196374623,0.9879310344827587
328.0,1.904699444770813,1.887702465057373,0.9697885196374623,0.9879310344827587
329.0,1.904685616493225,1.8876936435699463,0.9697885196374623,0.9879310344827587
330.0,1.9046719074249268,1.8876845836639404,0.9697885196374623,0.9879310344827587
331.0,1.9046584367752075,1.8876755237579346,0.9697885196374623,0.9879310344827587
332.0,1.9046454429626465,1.8876667022705078,0.9697885196374623,0.9879310344827587
333.0,1.9046320915222168,1.8876582384109497,0.9697885196374623,0.9879310344827587
334.0,1.9046189785003662,1.8876498937606812,0.9697885196374623,0.9879310344827587
335.0,1.9046061038970947,1.887641191482544,0.9697885196374623,0.9879310344827587
336.0,1.9045929908752441,1.887632966041565,0.9697885196374623,0.9879310344827587
337.0,1.9045802354812622,1.8876246213912964,0.9697885196374623,0.9879310344827587
338.0,1.9045677185058594,1.8876163959503174,0.9697885196374623,0.9879310344827587
339.0,1.904555082321167,1.8876081705093384,0.9697885196374623,0.9879310344827587
340.0,1.9045428037643433,1.8876001834869385,0.9697885196374623,0.9879310344827587
341.0,1.9045302867889404,1.8875921964645386,0.9697885196374623,0.9879310344827587
342.0,1.9045181274414062,1.8875844478607178,0.9697885196374623,0.9879310344827587
343.0,1.904505968093872,1.8875765800476074,0.9697885196374623,0.9879310344827587
344.0,1.904494047164917,1.8875690698623657,0.9697885196374623,0.9879310344827587
345.0,1.9044822454452515,1.8875614404678345,0.9697885196374623,0.9879310344827587
346.0,1.904470443725586,1.8875539302825928,0.9697885196374623,0.9879310344827587
347.0,1.9044586420059204,1.8875463008880615,0.9697885196374623,0.9879310344827587
348.0,1.9044471979141235,1.8875389099121094,0.9697885196374623,0.9879310344827587
349.0,1.904435396194458,1.8875313997268677,0.9697885196374623,0.9879310344827587
350.0,1.9044239521026611,1.8875242471694946,0.9697885196374623,0.9879310344827587
351.0,1.9044126272201538,1.8875170946121216,0.9697885196374623,0.9879310344827587
352.0,1.9044013023376465,1.8875099420547485,0.9697885196374623,0.9879310344827587
353.0,1.9043903350830078,1.8875027894973755,0.9697885196374623,0.9879310344827587
354.0,1.90437912940979,1.887495994567871,0.9697885196374623,0.9879310344827587
